uniprot_id	nac_fraction_holo	nac_holo_idxs	n_confident_models	prmsd_mean	prmsd_std	nac_fraction_apo	nac_apo_idxs
A0A9P3UYS2	0.36	2;4;5;8;16;17;21;24;26;27;31;33;34;38;39;47;48;49	50	2.539882982969284	1.0609519934643843	0.51	2;3;4;5;6;7;10;11;12;15;17;19;21;22;23;24;25;28;29;30;32;34;36;37;39;41;44;46;50;51;52;59;60;64;65;66;68;69;74;75;76;80;82;84;89;90;92;93;94;95;96
A0AA37PJ36	0.59375	1;2;3;6;8;9;11;12;13;14;17;19;22;23;24;26;28;29;30	32	2.859566377401352	1.2370047362983345	0.72	1;2;3;4;5;7;9;10;11;12;13;14;16;17;18;19;20;21;22;24;25;27;28;32;33;34;35;36;38;39;40;41;42;44;45;48;49;50;51;52;53;54;55;56;58;59;60;61;62;63;66;67;68;69;73;74;76;77;78;81;82;83;84;85;86;87;89;92;93;95;96;98
A0AAD1I0L4	0.3888888888888889	2;3;6;10;13;14;20;28;29;30;31;32;34;36	36	2.752707688808441	1.2164200058951258	0.5	1;2;4;7;8;9;10;14;15;16;17;20;21;24;26;28;29;30;32;34;35;40;43;44;49;50;51;52;53;54;56;57;58;62;69;71;73;74;75;77;78;81;82;83;86;89;94;95;96;97
A0AAI8U017	0.4358974358974359	1;2;3;6;10;11;15;17;24;25;29;32;34;35;36;38;39	39	2.911144073009491	1.4070464407478336	0.67	1;2;3;5;6;7;10;11;12;13;15;17;18;19;20;21;22;23;27;28;29;30;32;34;35;36;39;40;41;42;43;44;46;48;49;51;53;54;55;56;57;58;59;60;61;62;63;65;69;70;71;75;76;78;79;82;83;84;85;86;92;94;95;96;98;99;100
A0AAU4K3W1	0.5686274509803921	1;2;3;4;5;7;9;11;14;19;21;23;25;26;30;31;33;34;35;36;37;38;39;40;41;44;45;46;47	51	2.4614322245121003	1.1835584008652222	0.96	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;81;82;83;84;85;86;87;89;90;91;92;93;94;95;96;98;99;100
A0AB38CZ04	0.2727272727272727	6;10;11;13;15;19;23;24;28;34;36;40	44	2.47353927731514	1.0171580182181454	0.86	1;2;3;4;5;7;8;9;10;11;12;13;16;17;18;19;20;21;22;23;24;26;28;29;30;33;34;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;76;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;94;96;98;99;100
A0AB38USB2	0.40540540540540543	3;5;6;10;11;12;14;16;19;20;21;23;30;34;35	37	2.7576180577278135	1.1316556137707756	0.89	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;17;19;20;21;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;54;55;56;58;59;61;62;63;64;65;66;67;68;69;70;72;73;74;75;76;77;78;79;80;81;82;83;85;86;88;89;90;92;93;94;95;96;97;98;99;100
A0AB72XQA2	0.3125	3;6;8;11;14;19;21;23;30;31	32	2.718294427394867	1.178289656263082	0.7	3;4;5;6;7;8;9;11;14;15;16;17;19;20;22;24;26;27;28;29;31;32;36;38;39;40;41;42;43;45;46;47;48;49;50;51;53;55;57;58;59;60;61;64;65;67;68;69;71;72;73;74;76;77;78;79;81;82;83;84;85;86;87;89;90;94;95;96;99;100
A0AB73U9A3	0.3409090909090909	6;17;18;22;23;27;28;29;30;31;32;33;37;43;44	44	2.5530548304319383	1.1376477295905432	0.69	1;3;5;6;7;8;10;12;13;14;16;17;18;19;20;21;22;23;24;25;26;27;32;35;36;38;40;45;46;48;49;50;51;52;53;55;56;58;59;61;62;63;64;65;66;67;68;71;72;73;74;75;77;78;80;81;82;83;84;85;86;87;88;89;92;95;98;99;100
E5XP76	0.40476190476190477	1;5;14;15;16;17;18;19;23;24;26;28;29;30;34;35;38	42	2.64588642001152	1.1813512298609565	0.85	1;2;3;7;8;9;11;12;13;14;15;16;17;18;19;20;21;22;23;25;26;27;28;29;30;32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;48;49;50;51;52;53;55;56;57;58;59;61;62;63;65;67;69;70;72;73;74;75;76;77;78;79;80;82;83;84;85;86;87;89;90;91;92;93;94;95;96;97;98;99;100
H8IU56	0.2641509433962264	4;9;11;24;27;35;36;37;40;46;47;49;50;52	53	2.230050577521324	1.0511511036049372	0.67	1;3;5;6;7;11;12;13;14;16;17;18;21;23;24;25;26;27;28;29;30;31;32;33;35;37;38;39;40;41;42;44;45;47;48;49;50;51;53;56;57;59;60;61;62;63;65;67;69;70;71;72;73;74;76;77;83;85;86;88;91;93;94;96;97;98;99
K0EY54	0.4318181818181818	2;4;5;7;9;14;17;21;22;24;26;28;29;30;31;32;33;34;35	44	2.4503724646568297	1.040333349477624	0.94	1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;74;75;76;77;78;79;80;81;82;85;86;87;88;89;90;92;93;94;95;96;98;99;100
W7J139	0.2631578947368421	2;3;4;11;26;30;31;35;36;39;40;44;45;54;57	57	2.131975453495979	1.107487073152462	0.66	1;2;4;5;7;8;10;11;12;13;15;17;18;19;20;23;24;25;26;27;28;29;30;31;33;34;36;37;38;41;42;43;45;47;48;49;51;52;54;55;56;58;59;60;62;63;64;65;69;71;72;75;76;77;80;81;82;84;85;86;89;90;91;92;97;99
